pokedex_id,sprite,pokemon_name,pokemon_weight,pokemon_height,speed,special_defense,special_attack,defense,attack,hp,pokemon_type1,pokemon_type2,base_hapiness,color_group,egg_group,generation,shape
699,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/699.png"" width=""60"" >",aurorus,2250.0,27.0,58.0,92.0,99.0,72.0,77.0,123.0,ice,rock,70.0,blue,monster,generation-vi,quadruped
700,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/700.png"" width=""60"" >",sylveon,235.0,10.0,60.0,130.0,110.0,65.0,65.0,95.0,fairy,,70.0,pink,ground,generation-vi,quadruped
701,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/701.png"" width=""60"" >",hawlucha,215.0,8.0,118.0,63.0,74.0,75.0,92.0,78.0,flying,fighting,70.0,green,humanshape,generation-vi,humanoid
702,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/702.png"" width=""60"" >",dedenne,22.0,2.0,101.0,67.0,81.0,57.0,58.0,67.0,fairy,electric,70.0,yellow,fairy,generation-vi,upright
703,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/703.png"" width=""60"" >",carbink,57.0,3.0,50.0,150.0,50.0,150.0,50.0,50.0,fairy,rock,70.0,gray,mineral,generation-vi,ball
704,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/704.png"" width=""60"" >",goomy,28.0,3.0,40.0,75.0,55.0,35.0,50.0,45.0,dragon,,35.0,purple,dragon,generation-vi,squiggle
705,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/705.png"" width=""60"" >",sliggoo,175.0,8.0,60.0,113.0,83.0,53.0,75.0,68.0,dragon,,35.0,purple,dragon,generation-vi,squiggle
706,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/706.png"" width=""60"" >",goodra,1505.0,20.0,80.0,150.0,110.0,70.0,100.0,90.0,dragon,,35.0,purple,dragon,generation-vi,upright
707,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/707.png"" width=""60"" >",klefki,30.0,2.0,75.0,87.0,80.0,91.0,80.0,57.0,fairy,steel,70.0,gray,mineral,generation-vi,ball
708,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/708.png"" width=""60"" >",phantump,70.0,4.0,38.0,60.0,50.0,48.0,70.0,43.0,grass,ghost,70.0,brown,indeterminate,generation-vi,arms
709,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/709.png"" width=""60"" >",trevenant,710.0,15.0,56.0,82.0,65.0,76.0,110.0,85.0,grass,ghost,70.0,brown,indeterminate,generation-vi,tentacles
710,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/710.png"" width=""60"" >",pumpkaboo-average,50.0,4.0,51.0,55.0,44.0,70.0,66.0,49.0,grass,ghost,70.0,brown,indeterminate,generation-vi,ball
711,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/711.png"" width=""60"" >",gourgeist-average,125.0,9.0,84.0,75.0,58.0,122.0,90.0,65.0,grass,ghost,70.0,brown,indeterminate,generation-vi,blob
712,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/712.png"" width=""60"" >",bergmite,995.0,10.0,28.0,35.0,32.0,85.0,69.0,55.0,ice,,70.0,blue,monster,generation-vi,quadruped
713,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/713.png"" width=""60"" >",avalugg,5050.0,20.0,28.0,46.0,44.0,184.0,117.0,95.0,ice,,70.0,blue,monster,generation-vi,quadruped
714,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/714.png"" width=""60"" >",noibat,80.0,5.0,55.0,40.0,45.0,35.0,30.0,40.0,dragon,flying,70.0,purple,flying,generation-vi,wings
715,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/715.png"" width=""60"" >",noivern,850.0,15.0,123.0,80.0,97.0,80.0,70.0,85.0,dragon,flying,70.0,purple,flying,generation-vi,wings
716,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/716.png"" width=""60"" >",xerneas,2150.0,30.0,99.0,98.0,131.0,95.0,131.0,126.0,fairy,,0.0,blue,no-eggs,generation-vi,quadruped
717,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/717.png"" width=""60"" >",yveltal,2030.0,58.0,99.0,98.0,131.0,95.0,131.0,126.0,flying,dark,0.0,red,no-eggs,generation-vi,wings
718,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/718.png"" width=""60"" >",zygarde,3050.0,50.0,95.0,95.0,81.0,121.0,100.0,108.0,ground,dragon,0.0,green,no-eggs,generation-vi,squiggle
719,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/719.png"" width=""60"" >",diancie,88.0,7.0,50.0,150.0,100.0,150.0,100.0,50.0,fairy,rock,70.0,pink,no-eggs,generation-vi,arms
720,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/720.png"" width=""60"" >",hoopa,90.0,5.0,70.0,130.0,150.0,60.0,110.0,80.0,ghost,psychic,100.0,purple,no-eggs,generation-vi,arms
721,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/721.png"" width=""60"" >",volcanion,1950.0,17.0,70.0,90.0,130.0,120.0,110.0,80.0,water,fire,100.0,brown,no-eggs,generation-vi,quadruped
722,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/722.png"" width=""60"" >",rowlet,15.0,3.0,42.0,50.0,50.0,55.0,55.0,68.0,flying,grass,70.0,brown,flying,generation-vii,wings
723,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/723.png"" width=""60"" >",dartrix,160.0,7.0,52.0,70.0,70.0,75.0,75.0,78.0,flying,grass,70.0,brown,flying,generation-vii,wings
724,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/724.png"" width=""60"" >",decidueye,366.0,16.0,70.0,100.0,100.0,75.0,107.0,78.0,ghost,grass,70.0,brown,flying,generation-vii,wings
725,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/725.png"" width=""60"" >",litten,43.0,4.0,70.0,40.0,60.0,40.0,65.0,45.0,fire,,70.0,red,ground,generation-vii,quadruped
726,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/726.png"" width=""60"" >",torracat,250.0,7.0,90.0,50.0,80.0,50.0,85.0,65.0,fire,,70.0,red,ground,generation-vii,quadruped
727,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/727.png"" width=""60"" >",incineroar,830.0,18.0,60.0,90.0,80.0,90.0,115.0,95.0,dark,fire,70.0,red,ground,generation-vii,upright
728,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/728.png"" width=""60"" >",popplio,75.0,4.0,40.0,56.0,66.0,54.0,54.0,50.0,water,,70.0,blue,ground,generation-vii,fish
729,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/729.png"" width=""60"" >",brionne,175.0,6.0,50.0,81.0,91.0,69.0,69.0,60.0,water,,70.0,blue,ground,generation-vii,fish
730,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/730.png"" width=""60"" >",primarina,440.0,18.0,60.0,116.0,126.0,74.0,74.0,80.0,fairy,water,70.0,blue,ground,generation-vii,fish
731,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/731.png"" width=""60"" >",pikipek,12.0,3.0,65.0,30.0,30.0,30.0,75.0,35.0,flying,normal,70.0,black,flying,generation-vii,wings
732,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/732.png"" width=""60"" >",trumbeak,148.0,6.0,75.0,50.0,40.0,50.0,85.0,55.0,flying,normal,70.0,black,flying,generation-vii,wings
733,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/733.png"" width=""60"" >",toucannon,260.0,11.0,60.0,75.0,75.0,75.0,120.0,80.0,flying,normal,70.0,black,flying,generation-vii,wings
734,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/734.png"" width=""60"" >",yungoos,60.0,4.0,45.0,30.0,30.0,30.0,70.0,48.0,normal,,70.0,brown,ground,generation-vii,quadruped
735,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/735.png"" width=""60"" >",gumshoos,142.0,7.0,45.0,60.0,55.0,60.0,110.0,88.0,normal,,70.0,brown,ground,generation-vii,quadruped
736,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/736.png"" width=""60"" >",grubbin,44.0,4.0,46.0,45.0,55.0,45.0,62.0,47.0,bug,,70.0,gray,bug,generation-vii,armor
737,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/737.png"" width=""60"" >",charjabug,105.0,5.0,36.0,75.0,55.0,95.0,82.0,57.0,electric,bug,70.0,green,bug,generation-vii,squiggle
738,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/738.png"" width=""60"" >",vikavolt,450.0,15.0,43.0,75.0,145.0,90.0,70.0,77.0,electric,bug,70.0,blue,bug,generation-vii,armor
739,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/739.png"" width=""60"" >",crabrawler,70.0,6.0,63.0,47.0,42.0,57.0,82.0,47.0,fighting,,70.0,purple,water3,generation-vii,armor
740,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/740.png"" width=""60"" >",crabominable,1800.0,17.0,43.0,67.0,62.0,77.0,132.0,97.0,ice,fighting,70.0,white,water3,generation-vii,armor
741,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/741.png"" width=""60"" >",oricorio-baile,34.0,6.0,93.0,70.0,98.0,70.0,70.0,75.0,flying,fire,70.0,red,flying,generation-vii,wings
742,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/742.png"" width=""60"" >",cutiefly,2.0,1.0,84.0,40.0,55.0,40.0,45.0,40.0,fairy,bug,70.0,yellow,fairy,generation-vii,armor
743,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/743.png"" width=""60"" >",ribombee,5.0,2.0,124.0,70.0,95.0,60.0,55.0,60.0,fairy,bug,70.0,yellow,fairy,generation-vii,bug-wings
744,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/744.png"" width=""60"" >",rockruff,92.0,5.0,60.0,40.0,30.0,40.0,65.0,45.0,rock,,70.0,brown,ground,generation-vii,quadruped
745,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/745.png"" width=""60"" >",lycanroc-midday,250.0,8.0,112.0,65.0,55.0,65.0,115.0,75.0,rock,,70.0,brown,ground,generation-vii,quadruped
746,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/746.png"" width=""60"" >",wishiwashi-solo,3.0,2.0,40.0,25.0,25.0,20.0,20.0,45.0,water,,70.0,blue,water2,generation-vii,fish
747,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/747.png"" width=""60"" >",mareanie,80.0,4.0,45.0,52.0,43.0,62.0,53.0,50.0,water,poison,70.0,blue,water1,generation-vii,blob
748,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/748.png"" width=""60"" >",toxapex,145.0,7.0,35.0,142.0,53.0,152.0,63.0,50.0,water,poison,70.0,blue,water1,generation-vii,tentacles
749,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/749.png"" width=""60"" >",mudbray,1100.0,10.0,45.0,55.0,45.0,70.0,100.0,70.0,ground,,70.0,brown,ground,generation-vii,quadruped
750,,,,,,,,,,,,,,,,,
751,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/751.png"" width=""60"" >",dewpider,40.0,3.0,27.0,72.0,40.0,52.0,40.0,38.0,bug,water,70.0,green,bug,generation-vii,legs
752,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/752.png"" width=""60"" >",araquanid,820.0,18.0,42.0,132.0,50.0,92.0,70.0,68.0,bug,water,70.0,green,bug,generation-vii,armor
753,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/753.png"" width=""60"" >",fomantis,15.0,3.0,35.0,35.0,50.0,35.0,55.0,40.0,grass,,70.0,pink,plant,generation-vii,upright
754,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/754.png"" width=""60"" >",lurantis,185.0,9.0,45.0,90.0,80.0,90.0,105.0,70.0,grass,,70.0,pink,plant,generation-vii,humanoid
755,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/755.png"" width=""60"" >",morelull,15.0,2.0,15.0,75.0,65.0,55.0,35.0,40.0,fairy,grass,70.0,purple,plant,generation-vii,blob
756,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/756.png"" width=""60"" >",shiinotic,115.0,10.0,30.0,100.0,90.0,80.0,45.0,60.0,fairy,grass,70.0,purple,plant,generation-vii,humanoid
757,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/757.png"" width=""60"" >",salandit,48.0,6.0,77.0,40.0,71.0,40.0,44.0,48.0,fire,poison,70.0,black,dragon,generation-vii,quadruped
758,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/758.png"" width=""60"" >",salazzle,222.0,12.0,117.0,60.0,111.0,60.0,64.0,68.0,fire,poison,70.0,black,dragon,generation-vii,quadruped
759,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/759.png"" width=""60"" >",stufful,68.0,5.0,50.0,50.0,45.0,50.0,75.0,70.0,fighting,normal,70.0,pink,ground,generation-vii,quadruped
760,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/760.png"" width=""60"" >",bewear,1350.0,21.0,60.0,60.0,55.0,80.0,125.0,120.0,fighting,normal,70.0,pink,ground,generation-vii,upright
761,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/761.png"" width=""60"" >",bounsweet,32.0,3.0,32.0,38.0,30.0,38.0,30.0,42.0,grass,,70.0,purple,plant,generation-vii,legs
762,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/762.png"" width=""60"" >",steenee,82.0,7.0,62.0,48.0,40.0,48.0,40.0,52.0,grass,,70.0,purple,plant,generation-vii,humanoid
763,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/763.png"" width=""60"" >",tsareena,214.0,12.0,72.0,98.0,50.0,98.0,120.0,72.0,grass,,70.0,purple,plant,generation-vii,humanoid
764,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/764.png"" width=""60"" >",comfey,3.0,1.0,100.0,110.0,82.0,90.0,52.0,51.0,fairy,,70.0,green,plant,generation-vii,ball
765,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/765.png"" width=""60"" >",oranguru,760.0,15.0,60.0,110.0,90.0,80.0,60.0,90.0,psychic,normal,70.0,white,ground,generation-vii,humanoid
766,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/766.png"" width=""60"" >",passimian,828.0,20.0,80.0,60.0,40.0,90.0,120.0,100.0,fighting,,70.0,white,ground,generation-vii,upright
767,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/767.png"" width=""60"" >",wimpod,120.0,5.0,80.0,30.0,20.0,40.0,35.0,25.0,water,bug,70.0,gray,water3,generation-vii,tentacles
768,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/768.png"" width=""60"" >",golisopod,1080.0,20.0,40.0,90.0,60.0,140.0,125.0,75.0,water,bug,70.0,gray,water3,generation-vii,humanoid
769,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/769.png"" width=""60"" >",sandygast,700.0,5.0,15.0,45.0,70.0,80.0,55.0,55.0,ground,ghost,70.0,brown,indeterminate,generation-vii,squiggle
770,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/770.png"" width=""60"" >",palossand,2500.0,13.0,35.0,75.0,100.0,110.0,75.0,85.0,ground,ghost,70.0,brown,indeterminate,generation-vii,squiggle
771,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/771.png"" width=""60"" >",pyukumuku,12.0,3.0,5.0,130.0,30.0,130.0,60.0,55.0,water,,70.0,black,water1,generation-vii,squiggle
772,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/772.png"" width=""60"" >",type-null,1205.0,19.0,59.0,95.0,95.0,95.0,95.0,95.0,normal,,0.0,gray,no-eggs,generation-vii,quadruped
773,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/773.png"" width=""60"" >",silvally,1005.0,23.0,95.0,95.0,95.0,95.0,95.0,95.0,normal,,0.0,gray,no-eggs,generation-vii,quadruped
774,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/774.png"" width=""60"" >",minior-red-meteor,400.0,3.0,60.0,100.0,60.0,100.0,60.0,60.0,flying,rock,70.0,brown,mineral,generation-vii,ball
775,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/775.png"" width=""60"" >",komala,199.0,4.0,65.0,95.0,75.0,65.0,115.0,65.0,normal,,70.0,blue,ground,generation-vii,humanoid
776,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/776.png"" width=""60"" >",turtonator,2120.0,20.0,36.0,85.0,91.0,135.0,78.0,60.0,dragon,fire,70.0,red,dragon,generation-vii,upright
777,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/777.png"" width=""60"" >",togedemaru,33.0,3.0,96.0,73.0,40.0,63.0,98.0,65.0,steel,electric,70.0,gray,fairy,generation-vii,upright
778,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/778.png"" width=""60"" >",mimikyu-disguised,7.0,2.0,96.0,105.0,50.0,80.0,90.0,55.0,fairy,ghost,70.0,yellow,indeterminate,generation-vii,squiggle
779,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/779.png"" width=""60"" >",bruxish,190.0,9.0,92.0,70.0,70.0,70.0,105.0,68.0,psychic,water,70.0,pink,water2,generation-vii,fish
780,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/780.png"" width=""60"" >",drampa,1850.0,30.0,36.0,91.0,135.0,85.0,60.0,78.0,dragon,normal,70.0,white,dragon,generation-vii,squiggle
781,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/781.png"" width=""60"" >",dhelmise,2100.0,39.0,40.0,90.0,86.0,100.0,131.0,70.0,grass,ghost,70.0,green,mineral,generation-vii,blob
782,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/782.png"" width=""60"" >",jangmo-o,297.0,6.0,45.0,45.0,45.0,65.0,55.0,45.0,dragon,,70.0,gray,dragon,generation-vii,quadruped
783,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/783.png"" width=""60"" >",hakamo-o,470.0,12.0,65.0,70.0,65.0,90.0,75.0,55.0,fighting,dragon,70.0,gray,dragon,generation-vii,upright
784,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/784.png"" width=""60"" >",kommo-o,782.0,16.0,85.0,105.0,100.0,125.0,110.0,75.0,fighting,dragon,70.0,gray,dragon,generation-vii,upright
785,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/785.png"" width=""60"" >",tapu-koko,205.0,18.0,130.0,75.0,95.0,85.0,115.0,70.0,fairy,electric,70.0,yellow,no-eggs,generation-vii,arms
786,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/786.png"" width=""60"" >",tapu-lele,186.0,12.0,95.0,115.0,130.0,75.0,85.0,70.0,fairy,psychic,70.0,pink,no-eggs,generation-vii,arms
787,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/787.png"" width=""60"" >",tapu-bulu,455.0,19.0,75.0,95.0,85.0,115.0,130.0,70.0,fairy,grass,70.0,red,no-eggs,generation-vii,arms
788,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/788.png"" width=""60"" >",tapu-fini,212.0,13.0,85.0,130.0,95.0,115.0,75.0,70.0,fairy,water,70.0,purple,no-eggs,generation-vii,arms
789,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/789.png"" width=""60"" >",cosmog,1.0,2.0,37.0,31.0,29.0,31.0,29.0,43.0,psychic,,0.0,blue,no-eggs,generation-vii,ball
790,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/790.png"" width=""60"" >",cosmoem,9999.0,1.0,37.0,131.0,29.0,131.0,29.0,43.0,psychic,,0.0,blue,no-eggs,generation-vii,ball
791,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/791.png"" width=""60"" >",solgaleo,2300.0,34.0,97.0,89.0,113.0,107.0,137.0,137.0,steel,psychic,0.0,white,no-eggs,generation-vii,quadruped
792,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/792.png"" width=""60"" >",lunala,1200.0,40.0,97.0,107.0,137.0,89.0,113.0,137.0,ghost,psychic,0.0,purple,no-eggs,generation-vii,wings
793,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/793.png"" width=""60"" >",nihilego,555.0,12.0,103.0,131.0,127.0,47.0,53.0,109.0,poison,rock,0.0,white,no-eggs,generation-vii,tentacles
794,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/794.png"" width=""60"" >",buzzwole,3336.0,24.0,79.0,53.0,53.0,139.0,139.0,107.0,fighting,bug,0.0,red,no-eggs,generation-vii,tentacles
795,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/795.png"" width=""60"" >",pheromosa,250.0,18.0,151.0,37.0,137.0,37.0,137.0,71.0,fighting,bug,0.0,white,no-eggs,generation-vii,humanoid
796,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/796.png"" width=""60"" >",xurkitree,1000.0,38.0,83.0,71.0,173.0,71.0,89.0,83.0,electric,,0.0,black,no-eggs,generation-vii,upright
797,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/797.png"" width=""60"" >",celesteela,9999.0,92.0,61.0,101.0,107.0,103.0,101.0,97.0,flying,steel,0.0,green,no-eggs,generation-vii,humanoid
798,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/798.png"" width=""60"" >",kartana,1.0,3.0,109.0,31.0,59.0,131.0,181.0,59.0,steel,grass,0.0,white,no-eggs,generation-vii,humanoid
799,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/799.png"" width=""60"" >",guzzlord,8880.0,55.0,43.0,53.0,97.0,53.0,101.0,223.0,dragon,dark,0.0,black,no-eggs,generation-vii,upright
800,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/800.png"" width=""60"" >",necrozma,2300.0,24.0,79.0,89.0,127.0,101.0,107.0,97.0,psychic,,0.0,black,no-eggs,generation-vii,arms
801,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/801.png"" width=""60"" >",magearna,805.0,10.0,65.0,115.0,130.0,115.0,95.0,80.0,fairy,steel,0.0,gray,no-eggs,generation-vii,humanoid
802,"<img src=""https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/802.png"" width=""60"" >",marshadow,222.0,7.0,125.0,90.0,90.0,80.0,125.0,90.0,ghost,fighting,0.0,gray,no-eggs,generation-vii,humanoid
803,,poipole,18.0,6.0,73.0,67.0,73.0,67.0,73.0,67.0,poison,,0.0,purple,no-eggs,generation-vii,upright
804,,naganadel,1500.0,36.0,121.0,73.0,127.0,73.0,73.0,73.0,dragon,poison,0.0,purple,no-eggs,generation-vii,wings
805,,stakataka,8200.0,55.0,13.0,101.0,53.0,211.0,131.0,61.0,steel,rock,0.0,gray,no-eggs,generation-vii,quadruped
806,,blacephalon,130.0,18.0,107.0,79.0,151.0,53.0,127.0,53.0,ghost,fire,0.0,white,no-eggs,generation-vii,humanoid
807,,zeraora,445.0,15.0,143.0,80.0,102.0,75.0,112.0,88.0,electric,,0.0,yellow,no-eggs,generation-vii,humanoid
808,,,,,,,,,,,,,,,,,
809,,,,,,,,,,,,,,,,,
